---- LOG BEGIN ----
159192.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:40:11 
159195.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:40:11 
159196.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:40:11 
159197.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:40:11 
159198.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:40:11 
159199.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:40:11 
159200.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:40:11 
159201.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:40:11 
159202.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:40:11 
159203.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:40:11 
159204.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:40:11 
159205.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:40:11 
159206.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:40:11 
159207.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:40:11 
159208.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:40:11 
159209.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:40:11 
159210.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:40:11 
159213.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:40:11 
159215.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:40:11 
159216.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:40:11 
159217.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:40:11 
159218.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:40:11 
159219.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:40:11 
159220.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:40:11 
159190.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:02 
159191.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:02 
159192.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:02 
159195.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:02 
159196.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:02 
159197.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:02 
159198.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:02 
159199.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:02 
159200.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:02 
159201.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:02 
159202.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:02 
159203.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:02 
159204.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:02 
159205.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:02 
159206.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:02 
159207.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:02 
159208.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:02 
159209.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:02 
159210.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:02 
159213.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:02 
159215.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:02 
159216.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:02 
159217.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:02 
159218.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:02 
159219.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:02 
159220.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:02 
159190.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:48 
159191.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:48 
159192.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:48 
159195.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:48 
159196.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:48 
159197.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:48 
159198.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:48 
159199.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:48 
159200.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:48 
159201.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:48 
159202.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:48 
159203.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:48 
159204.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:48 
159205.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:48 
159206.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:48 
159207.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:48 
159208.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:48 
159209.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:48 
159210.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:48 
159213.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:48 
159215.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:48 
159216.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:48 
159217.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:48 
159218.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:48 
159219.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:48 
159220.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:48 
159190.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:58 
159191.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:58 
159192.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:58 
159195.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:58 
159196.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:58 
159197.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:58 
159198.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:58 
159199.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:58 
159200.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:58 
159201.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:58 
159202.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:58 
159203.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:58 
159204.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:58 
159205.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:58 
159206.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:58 
159207.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:58 
159208.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:58 
159209.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:58 
159210.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:58 
159213.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:58 
159215.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:45:58 
159216.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:58 
159217.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:58 
159218.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:58 
159219.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:58 
159220.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:45:58 
159190.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:49:52 
159191.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:49:52 
159192.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:49:52 
159195.xml -- Nota Desviada || Motivo: Sem imposto. -- 29-09-2022, 16:49:52 
159196.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:49:52 
159197.xml -- Nota Desviada || Motivo: Natureza incorreta. -- 29-09-2022, 16:49:52 
